deploy,return,obstacle_name,obstacle_proximity,obstacle_resolved,behaviour_stage,next_point,speed,heading,next_point_direction,obstacle_direction,name,ivphelm_bhv_active
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,advanced,point1,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,advanced,point2,max speed,southeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,advanced,point2,max speed,southeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,max speed,southeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,max speed,southeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,southeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northeast,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northwest,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northwest,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northwest,northwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point2,very fast,northwest,northwest,none,alpha,waypt_survey
